time,gFx,gFy,gFz,AsX,AsY,AsZ,AngX,AngY,AngZ
5.0409999999999995,0.008,-0.002,1.004,0.061,0.061,0.000,-1.132,0.077,-101.525
5.04180000000004,0.008,-0.001,1.003,0.000,-0.122,0.000,-1.132,0.077,-101.525
5.04259999999986,0.009,-0.003,1.006,0.000,0.000,0.000,-1.132,0.077,-101.525
5.0963999999999,0.007,-0.002,1.004,0.000,0.122,0.000,-1.132,0.077,-101.525
5.097199999999949,0.009,-0.002,1.004,-0.122,0.000,0.000,-1.132,0.077,-101.525
5.0978999999999,0.008,-0.001,1.003,0.000,0.061,0.000,-1.132,0.077,-101.525
5.0983999999998995,0.004,-0.007,1.005,0.366,-0.427,0.000,-1.132,0.077,-101.530
5.098899999999899,0.011,-0.005,1.012,0.000,0.488,0.000,-1.132,0.077,-101.530
5.0993999999999,0.008,-0.006,1.015,0.244,-0.122,0.000,-1.132,0.082,-101.530
5.1,0.005,-0.003,1.013,-0.183,0.183,0.000,-1.132,0.077,-101.530
5.101,0.012,-0.000,1.008,0.122,0.122,0.000,-1.137,0.082,-101.530
5.12930000000004,0.000,-0.003,0.991,-0.183,-0.366,0.000,-1.132,0.077,-101.530
5.13009999999986,0.007,-0.006,1.007,0.732,-0.305,0.000,-1.132,0.077,-101.530
5.13109999999986,0.007,0.001,1.003,-0.427,0.000,0.000,-1.132,0.077,-101.530
5.1318999999998995,0.009,-0.003,1.005,0.488,-0.061,0.000,-1.132,0.077,-101.530
5.1328999999999,0.008,0.006,1.002,-0.366,0.366,0.000,-1.137,0.082,-101.530
5.133899999999899,0.005,-0.007,0.998,0.000,0.000,0.000,-1.132,0.077,-101.530
5.1348999999999,0.005,-0.003,1.000,0.122,-0.183,0.000,-1.132,0.077,-101.530
5.13630000000004,0.008,0.000,1.003,-0.061,0.183,0.000,-1.132,0.077,-101.530
5.156499999999999,0.008,-0.001,1.005,0.305,-0.122,0.000,-1.132,0.077,-101.530
5.1576999999999495,0.009,0.000,1.006,-0.061,0.366,0.000,-1.132,0.077,-101.530
5.1585999999998595,0.007,-0.003,1.004,0.061,0.061,0.000,-1.132,0.077,-101.530
5.15959999999986,0.008,-0.001,1.000,-0.061,0.061,0.000,-1.132,0.077,-101.530
5.1605,0.008,-0.000,1.001,0.000,-0.305,0.000,-1.132,0.077,-101.530
5.16159999999986,0.007,-0.003,1.007,0.000,-0.061,0.000,-1.132,0.077,-101.530
5.1625,0.009,-0.003,1.005,-0.061,0.000,0.000,-1.132,0.077,-101.530
5.16330000000004,0.006,-0.004,1.004,0.000,0.000,0.000,-1.132,0.077,-101.530
5.215699999999949,0.007,-0.001,1.004,0.000,0.122,0.000,-1.132,0.077,-101.530
5.21630000000004,0.005,-0.002,1.003,0.061,0.000,0.000,-1.132,0.077,-101.530
5.21659999999986,0.008,-0.003,1.003,0.000,0.000,0.000,-1.132,0.077,-101.530
5.21680000000004,0.007,-0.003,1.005,0.000,0.000,0.000,-1.132,0.077,-101.530
5.21709999999986,0.007,-0.002,1.003,0.061,0.000,0.000,-1.132,0.077,-101.530
5.21759999999986,0.008,-0.001,1.005,0.061,0.000,0.000,-1.132,0.077,-101.530
5.2178999999999,0.008,-0.000,1.005,0.061,0.000,0.000,-1.132,0.077,-101.530
5.2183999999999,0.008,-0.004,1.005,0.061,0.061,0.000,-1.132,0.077,-101.530
5.24519999999995,0.007,-0.003,1.004,0.061,0.061,0.000,-1.132,0.077,-101.530
5.2459999999999996,0.006,-0.004,1.004,0.061,-0.122,0.000,-1.132,0.077,-101.530
5.246399999999899,0.006,-0.000,1.003,0.122,-0.122,0.000,-1.132,0.077,-101.530
5.2468999999999,0.007,-0.001,1.006,0.061,-0.122,0.000,-1.132,0.077,-101.530
5.2473999999998995,0.007,-0.003,1.006,0.000,0.000,0.000,-1.132,0.077,-101.530
5.24780000000004,0.006,-0.002,1.004,0.122,0.000,0.000,-1.132,0.077,-101.530
5.24809999999986,0.007,-0.001,1.003,0.061,0.000,0.000,-1.132,0.077,-101.530
5.2485,0.007,-0.001,1.003,0.122,0.000,0.000,-1.132,0.077,-101.530
5.27580000000004,0.006,-0.003,1.004,0.000,0.122,0.000,-1.132,0.077,-101.530
5.27619999999995,0.006,-0.002,1.004,-0.183,0.061,0.000,-1.126,0.077,-101.536
5.27659999999986,0.005,-0.002,1.004,0.000,0.122,0.000,-1.126,0.077,-101.536
5.2768999999999,0.005,-0.001,1.005,0.000,0.061,0.000,-1.126,0.077,-101.536
5.27719999999995,0.007,0.000,1.004,0.000,0.000,0.000,-1.126,0.077,-101.536
5.2773999999999,0.007,-0.002,1.003,0.122,0.000,0.000,-1.126,0.077,-101.536
5.27769999999995,0.008,-0.001,1.005,0.122,-0.122,0.000,-1.126,0.077,-101.536
5.278,0.008,-0.002,1.004,-0.122,-0.061,0.000,-1.126,0.077,-101.541
5.3363999999999,0.009,-0.003,1.006,0.183,0.000,0.000,-1.126,0.077,-101.541
5.337,0.008,-0.001,1.004,0.000,-0.061,0.000,-1.126,0.077,-101.541
5.337399999999899,0.007,-0.001,1.006,-0.061,0.000,0.000,-1.126,0.077,-101.541
5.33780000000004,0.009,-0.002,1.004,-0.061,0.061,0.000,-1.126,0.077,-101.547
5.33819999999995,0.009,-0.002,1.004,-0.061,0.000,0.000,-1.126,0.077,-101.547
5.33869999999995,0.008,-0.003,1.005,0.183,0.000,0.000,-1.126,0.077,-101.547
5.3389999999999995,0.009,-0.003,1.004,0.061,0.000,0.000,-1.126,0.077,-101.547
5.33930000000004,0.007,-0.001,1.004,0.000,0.061,0.000,-1.126,0.077,-101.552
